3. What is my advisor for?,"Your Advisor is there to help you when you have questions about the program, or even the profession."
4. How do I contact my Advisor?,You should have received your Advisor’s name and contact information in your acceptance letter. You may also find faculty contact information on the Counseling Program’s website. You may contact your Academic Advisor by e‐mail to his or her Marshall e‐mail account or you may call them on their office extensions.
5. How do I get registered for my classes?,"Registration is accomplished online through “MyMU” on Marshall’s website. For step-by‐step instructions on how to register for courses, see this link:"
6. Why can’t I register for my own courses?,"You might have a “hold” on your account, due to academic or financial reasons. Or you may be trying to register for a course that has uncompleted pre‐requisites that must be completed first. If you have trouble registering for courses, contact your Academic Advisor as soon as possible."
7. Why do I have a hold on my registration?,"You may have a “hold” on your registration due to academic or financial reasons. You may need to clear up the academic or financial obligation before being able to register for courses, or you may, with your Advisor’s permission, be able to take limited courses in order to address an academic obligation."
"8. Where can I find the information on courses I want to take – delivery, instructor, dates, times, and location?","Information about courses may be found on the Marshall University website (). To identify information about delivery, instructor, dates, times, and locations, please visit the following link:"
9. Why can’t I register for more than 12 hours?,"Graduate students are considered full‐time if they are registered for at least six (6) credits per semester. Given the time commitment required for graduate study, the maximum number of credits is twelve (12) credits per semester."
10. Can you tell me how to get Financial Aid?,"Address all of your Financial Aid questions to Student Financial Aid. They are the experts. To start the Application process, see this link:"
11. How do I get my Financial Aid money?,"Check with Student Financial Aid. For some general information on notification of aid and how it is disbursed, see this link:"
12. Can I get financial aid if I am enrolled as professional development student?,No. Professional Development students are not currently eligible for public Financial Aid.
13. Can I get financial aid if I am in the VoLT Certificate program?,Yes. The VoLT Certificate is eligible for Federal Financial Aid. Check with for guidance.
14. If I have a Master’s Degree am I eligible for Financial Aid?,"It depends. If you have a non‐counseling master’s degree and wish to pursue a Master’s degree in Counseling, you may qualify for Financial Aid."
15. Can I take a course and its pre-requisite simultaneously?,"Normally, no. Under some limited circumstances, with Advisor consultation and approval, sometimes some courses can be taken simultaneously with their pre‐requisite."
16. How do I withdraw from a course?,"If you want to adjust your schedule, you can add or drop courses without penalty (without a grade of on your transcript) through the first week of the semester. Courses may not be added after the first week of school. Courses can be dropped after the first week, but will result in a grade of on your transcript. Individual courses may be dropped until the end of the 10th week of the Fall or Spring semester."
"17. What is the process for adding the VoLT certificate program to my degree? (Contact, forms, interview, etc.)","If you want to add the certificate while you are a student, you must fill out the Secondary Program Request form and have your advisor sign it. Then you will need to forward that to Dr. Ellison or Dr. Smith. They will contact you for an interview to admit you to the certificate program."
18. How do I get my books?,"You can get your books through the Marshall University Bookstore on the Huntington Campus, or on‐line here:"
19. What happens if I cannot make it to a live class meeting?,"Due to the nature of graduate study, regular class attendance is expected. In many courses, there are a limited number of class meetings from which a student may be absent and still successfully complete the course."
20. How do I know if a class has been canceled due weather (or any other reason)?,"To determine if a class has been canceled, check your email. The instructor, if he/she needs to cancel a course for weather or another reason, will typically email all students in the course. If you suspect a class to be canceled and have not received communication from the instructor/can not reach the instructor, you may contact Kathy Zimmerman, Counseling Department Secretary, at 304‐746‐1925."
21. What if I miss an assignment deadline in a course?,"Each Instructor sets academic policies in his or her syllabus. Check the course syllabus and abide by the policies for that course. If in doubt, check with the course instructor."
22. What do I do if I can’t get into Blackboard or if something is messed up?,The best course of action is to first contact your professor via their Marshall email to let them know there is a problem. Then contact the Blackboard Support Center here:
1. What’s the difference between Practicum and Internship?,"Practicum (608) is a Clinical placement where you are to find a field site, have the Clinical Coordinator approve that site, obtain a site‐supervisor, and set up a schedule where you will go to the site and perform a number of counseling and counseling related duties."
2. What do I do when I’m ready to enroll in Practicum?,"At least one semester before Practicum, the Application for Clinical Placement must be completed using the Supervision Assist online application link. This will be made available to students and an email will be sent as well as posted in the Counseling Student Orientation and Information page on Blackboard."
3. Can I start my Internship early?,No. You may not start accumulating hours for your internship until classes begin and your Memorandum of agreement has been submitted to your Internship professor.
4. Can I continue my Internship between semesters?,"This is something you must speak with your site‐supervisor, your professor, and, perhaps, the program director about when the time comes."
5. Can I count my job as my Internship?,Your job can count as your internship provided your job can provide you with the types of counseling activities required for your internship.
6. Can I take all six hours of Internship in the same semester?,"It is not recommended that you take all 600 internship hours in one semester, but it is possible to do so if you are able to put in the time. What you may gain is completion of your degree sooner and the ability to get out in the field and start working (which no one would blame you for)."
1. Where do I find the library databases?,The Library databases are found in the Marshall Library Website: Here’s a direct link to the databases:
WHAT IS COUNSELING?,"Counseling is the process of speaking with a mental health professional about your problems or concerns. The mental health professional listens with an objective ear and helps you learn more about yourself, and new ways of looking at situations. This process can help you feel more capable of identifying and solving problems on your own. The primary goal is to help you develop the skills and abilities to solve problems as they arise, in order to make the most of your academic experience."
When should I contact The Counseling Center?,"Many students decide to pursue counseling. It does not mean you aren’t “normal.” It is not a sign of weakness but of strength – if you initiate counseling, it is evidence that you are taking charge of your own wellbeing. Many students have found Counseling to be helpful when they are having trouble functioning here at Pratt. Some common reasons for seeing a staff therapist include relationship problems, depression, anxiety, academic worries, and family difficulties.
You may benefit from two or three sessions to address a specific area of concern, or you may find it helpful to use more sessions to address concerns that warrant more attention. Our services are focused on short-term counseling but referrals are often made for students who wish to consider longer-term counseling or psychotherapy."
WHAT SHOULD I EXPECT FROM MY COUNSELOR?,"Your counselor is a licensed mental health professional (clinical social worker, psychologist) who has been trained to help you identify and begin to resolve the issues and problems that are of concern to you. It is perfectly common and understandable to have some anxiety about seeing a counselor - your counselor will establish a safe and structured environment in which you can feel comfortable discussing your thoughts and feelings. The approach is non-judgmental and collaborative. Counselors help clarify options, provide support and understanding, assist with setting goals, explore feelings and correct misconceptions."
WHAT IF I TRIED COUNSELING BEFORE AND I DIDN'T HAVE A POSITIVE EXPERIENCE?,"Sometimes your initial experience with counseling doesn't go as you thought or hoped it would, which can be disappointing or discouraging. There are multiple reasons this might be the case: talking about painful thoughts and feelings can be difficult; counseling may not offer the immediate relief you expected; and sometimes it takes more time to better understand and work on your difficulties.
The Counseling Center is happy to talk to you about your experience and welcomes your feedback, so if you feel that a previous experience with counseling/therapy was dissatisfactory, we encourage you to let us know and give counseling another try by reaching out to us at therapy@pratt.edu."
WHEN IS PSYCHOTROPIC MEDICATION USEFUL?,"Medication for mental disorders can be helpful when a student's mood or thoughts seem to be getting in the way of work or the ability to sustain a meaningful social life. Although many students are opposed to taking medication, there are conditions that can be significantly improved through its use. Psychiatrists and psychiatric nurse-practitioners are specially trained to perform medication evaluations so we highly recommend utilizing their expertise. If you are in need of medication for the first time or require a reevaluation of current medications, then we can provide referrals to a psychiatrist or psychiatric nurse-practitioner. If you have been doing well on a prescription from your hometown psychiatrist and need a new one while you are at Pratt, one of the prescribing providers can help with new prescriptions for a previous medication. Please have a copy of your medical records including information related to your prescription in your Pratt medical file."
WHAT IF MY PROBLEM IS WITH ALCOHOL OR ILLEGAL DRUGS?,"All conversations that occur between and your therapist in the Counseling Center are confidential and private. By law, your privacy is protected. If you are having difficulty with your use of alcohol or drugs, you can speak safely with one of us. The information will not go on your academic record, and we do not share information with other departments in the school. We can help you explore your use in a non-confrontational and non-judgemental manner, and you decide what you would like to do next. We have many options for students who are struggling with alcohol or drug misuse (including our Clean Cats College Recovery Program). We can also make referrals to therapy, treatment locations and provide support to the student who is struggling."
WHAT IF I JUST CAN'T FUNCTION AT ALL THIS SEMESTER?,"Occasionally, psychological problems prevent a student from being able to complete a semester's work. A serious depressive episode is a common reason to temporarily suspend study. In this situation, the counseling office can help the student arrange a medical leave until the student is ready and able to continue at Pratt."
WHAT IS A PSYCHIATRIC EMERGENCY AND WHAT DO I DO?,"A psychiatric emergency occurs when someone's mental health condition deteriorates to the point that they are unable to function and/or is a threat to their safety or the safety of others. This decline may be caused by a reaction to overwhelmingly bad news, a drug or alcohol overdose, a medication problem, or an acute mental condition. This may happen when someone threatens to commit suicide, or does not seem to be fully in control of their mental faculties.
In the case of a psychiatric emergency, you should contact The Counseling Center at 718.687.5356 for assistance. We also have after-hours contact available by calling our main number. In the event of an emergency, please call 911 or Campus Security at 718.636.3540. If you are a student living in an on-campus residence hall, the RA or RD on duty may also provide assistance during a psychiatric emergency."
HOW DO I MAKE AN APPOINTMENT?,You can call to make an appointment at 718.687.5356 or you can come to The Counseling Center in the ICS Building to schedule an appointment with the Admin.
What does a therapy session look like?,"Therapy sessions are 50 minutes long for individual, couples, and family counseling. Longer sessions are available, but pricing and availability are personalized to each therapist. After you have booked your first appointment, you will be sent paperwork through your portal to complete before your first session. This way you can complete the paperwork and not eat away at your session time. For couples or marriage therapy, there will be a Couples Questionnaire for you both to fill out separately via your portal. Your first session will look a little different than the rest. During your first session your therapist will get you acclimated to therapy – going over confidentiality, limitations, and what a typical session with them looks like. This is a great time to ask any questions you have. You will have time to discuss the frequency of your therapy sessions – once a week is standard.
Our therapist Jacob Munhoz, AMFT #109499 (supervised by Elizabeth Perkins, MFT 53764), talks about what a therapy session with him is like:"
How much does therapy cost?,"Estes Therapy has multiple therapists available to best meet your needs – including your financial ability. However, the cost of therapy goes beyond the amount of money you are spending. With therapy you are getting the tools and learning the skills you need to feel successful in yourself and your relationships. You are investing in yourself and your relationship; this will end up saving you money and heartache down the road. Each therapist has their fee on their information page (Meet the Team here). Licensed therapists will be the most for a session, Associate Marriage and Family Therapists will be a step cheaper, and our Clinical Mental Health Counseling Trainee was hired as the cheapest option in response to COVID and it’s financial toll on the San Diego community. There are a limited number of sliding scale and low fee slots, you can call to ask about these.
You can find more about what being an Associate MFT means here."
Who do you work with?,"With a team of therapists working for Estes Therapy, I have no doubt you’ll be able to find a therapist who meets your needs. You can learn more about each therapist on their information page here. We have therapists who works with children, adolescents, and adults of all ages. Our therapists provide individual therapy, couples and marriage therapy (including premarital counseling), and family therapy.
We also offer therapy sessions in Spanish with Rina (for children, individuals, and couples). I encourage you to explore each therapist’s page to get an idea of their topics of focus. Estes Therapy works with all kinds of issues – whether you are looking for guidance, working through trauma, working on repairing a relationship, or seeking help with self exploration."
How do I find a therapist in San Diego?,"Therapy, whether you are looking for an individual therapist or couples counseling, is not one size fits all. Just because a therapist isn’t the right fit does not mean therapy is not a good fit. I know it can be discouraging if you don’t feel like your therapist is a good fit, so I strongly encourage you to do some research beforehand. Think about what you are looking for – what are your therapy goals? Personal growth? Facing anxiety? Recovery from an eating disorder or improved body image? Grief counseling? Premarital counseling? Co-parenting? Improved communication? Familiarize yourself with some theoretical orientations to get an idea of what would work for you. For example if you are seeking therapy to work through trauma, an EMDR therapist might be right for you.
We are so lucky to have so much information at our fingertips thanks to the internet. Check out the websites of potential therapists and anywhere else they might appear (newspapers, magazines, news segments, podcasts). It is important to remember therapy brings up emotions and can be uncomfortable. Look past your own anxiety and be open minded to what the therapist has to offer. Sometimes going in to counseling requires you to do some soul searching and take responsibility for your actions. I recommend giving it 5 sessions to see if your therapist is a good fit (at the minimum 3!). This gives you time to get comfortable, get into the issues you want to address, and differentiate between feelings towards the topics and therapy from your feelings towards your therapist."
Where are you located?,"We currently have two offices, one in Mission Valley and one in Oceanside. We also offer online therapy sessions through COVID and beyond."
Can I walk in to UChicago Student Wellness to seek treatment?,"We encourage all students to call for an appointment. Students who walk in seeking care will be seen by a nurse who will triage their symptoms and schedule a same-day or future appointment, or provide them with home care instructions. Appointments are prioritized based on urgency."
What is the role of UChicago Student Wellness in providing mental health services?,"UChicago Student Wellness provides mental health care to University of Chicago students. This care includes needs assessment, psychotherapy, psychiatric consultation, the Academic Skills Assessment Program, support groups, referrals, emergency services, and health promotion and wellness programs."
Who are the counseling and psychiatry providers at UChicago Student Wellness?,"UChicago Student Wellness employs a multidisciplinary and diverse staff of clinical psychologists, psychiatrists, an advanced practice psychiatric nurse, clinical social workers, as well as administrators. UChicago Student Wellness clinicians share a dedication to providing culturally informed mental health services. UChicago Student Wellness providers have expertise in a wide range of specialty areas, including: alcohol and other drug use/misuse, eating concerns, LGBTQ mental health, and academic skills support services. Unlike most university counseling centers, UChicago Student Wellness has a psychiatric team that provides psychiatric evaluations and ongoing medication management."
How long does it take to get a counseling or psychiatry appointment at UChicago Student Wellness?,"Students who are experiencing a mental health crisis can walk in to the counseling and psychiatry office during operating hours (8:30 a.m.–5 p.m., Monday–Friday) and meet with a crisis intervention counselor (and, if clinically indicated, with a psychiatric provider), without an appointment."
"If a student is having a mental health crisis, can they get help at UChicago Student Wellness?","Yes. Students who need to meet with a therapist urgently are encouraged to walk in during UChicago Student Wellness operating hours to meet with the crisis intervention counselor (and, if necessary, with someone from the psychiatric team). After hours and on weekends, year-round, students have telephonic access to a Therapist-on-Call (773.702.3625). More information can be found on the"
Where can I go to fill or refill a prescription?,"Students can fill or refill prescriptions at DCAM Pharmacy located in the University’s medical center (). Students also have access to local pharmacies, such as CVS and Walgreens. Please see our page for more information."
In what kinds of situations does UChicago Student Wellness refer students to outside providers? Why is that necessary?,"UChicago Student Wellness is committed to making the best use of available resources, and to serve the entire student community quickly and without a waitlist. The demand for these services is extensive and requires substantial resources. UChicago Student Wellness focuses on providing timely access to therapy, and does not provide open-ended, long-term individual or couples therapy."
Does UChicago Student Wellness help students find outside providers?,"Yes. When a UChicago Student Wellness therapist recommends treatment by an outside provider, the UChicago Student Wellness therapist will work with a student to identify possible providers and, as appropriate, facilitate the referral."
Are outside providers covered by U-SHIP?,"Outside providers, including psychiatrists, are covered by U-SHIP. SCS maintains a list of in-network therapists who accept U-SHIP insurance. When the cost of seeing an outside provider (such as insurance co-pays) presents an obstacle to a student receiving services, UChicago Student Wellness will work with the student to try to find lower-cost options."
"If a student is referred to an outside provider, does that mean they will not be seen at UChicago Student Wellness?","Students often continue to meet with a UChicago Student Wellness provider for “bridging sessions” until treatment with an outside provider is established. Students who are working with outside providers continue to have access to walk-in and after-hours crisis services. Sometimes a student will see an outside provider for therapy, and a UChicago Student Wellness provider for psychiatric care. Additionally, a student may see an outside provider for a period of time, and then may return to UChicago Student Wellness for additional services in the future. Finally, students who are referred to an outside provider are always encouraged to let their UChicago Student Wellness therapist know if there is any difficulty in establishing care with the outside provider, including a desire for another referral."
"If students, faculty, or staff are concerned about a student’s mental health, to whom can they turn for help?","UChicago Student Wellness is available for consultation 24 hours a day for emergent issues. Anyone with a concern about a student’s mental health is encouraged to reach out to UChicago Student Wellness during or after hours for consultation. In addition to UChicago Student Wellness services, concerned individuals have access to the University’s emergency response services, such as the (773.834.HELP)."
"If a student doesn’t want to go to UChciago Student Wellness, what other options are there?","Students who are reluctant to access traditional therapist services have access to anonymous, drop-in, one-on-one consultations with UChicago Student Wellness clinicians through the ."
How can UChicago Student Wellness ensure confidentiality?,"It is entirely the student’s choice whether or not to discuss use of the UChicago Student Wellness with family (including parents), friends, and University personnel. Other than authorized UChicago Student Wellness staff, no one will have access to student mental health records without the student’s signed consent. They will not become a part of the student’s academic record, and even the fact that the student came to UChicago Student Wellness will not be shared with anyone inside or outside the University without the student’s permission, except as permitted by law."
How does UChicago Student Wellness communicate with parents whose children are receiving services?,"Except in rare circumstances related to acute risk, UChicago Student Wellness providers need permission from a student to communicate with parents about their care."
How can the health promotion programming available through UChicago Student Wellness benefit students?,"UChicago Student Wellness health promotion programming empowers you to make healthy lifestyle choices to advance your academic, personal, and professional goals. We utilize evidence-based practices and apply UChicago health behavior data to create programming tailored for you. We focus our efforts on seven key Facets of Wellness to develop innovative initiatives that address the needs of our students by utilizing a public health approach to wellness. We work collaboratively with campus partners to enhance the UChicago community to promote lifelong healthy behaviors and empower students to improve their quality of life and reach their highest potential."
What are the Facets of Wellness?,"Wellness is more than just physical health, exercise, or nutrition. The Facets of Wellness framework is a way to show that in order to achieve holistic wellness, one has to find balance among each of these facets. Each facet contributes to healthy living in its own way and they interact together to help determine your full quality of life. One of UChicago Student Wellness's goals is to enhance the environment and community at the University of Chicago to promote lifelong healthy behaviors and to empower individual students to improve their quality of life and reach their highest potential. We do this by working collaboratively with campus partners to focus on all facets of wellness."
Why does UChicago require me to have health insurance?,"While the Student Health and Counseling clinics can provide primary care for students who pay the , students often incur additional medical expenses for medications, laboratory work, hospitalizations, and specialty care. It is important that students are able to receive appropriate health care when necessary, without undue financial burden. Additionally, the Affordable Care Act requires most individuals to have health insurance that meets certain standards of coverage."
What happens if I do not elect to enroll or waive coverage by the set deadline?,"You will be automatically enrolled in annual U-SHIP coverage and charged the premium, in three quarterly installments. The coverage will not be prorated and will be effective September 1. It is important to remember that being default enrolled in U-SHIP due to inaction is binding for the full year (September through August of the following year)."
How are U-SHIP charges assessed?,"For students who enroll at the University in Autumn Quarter, U-SHIP is billed in three quarterly (Autumn, Winter, and Spring) installments on your student account. Regardless of which quarter a student enters the University, the Spring Quarter premium provides coverage from the start of Spring Quarter through August 31. Students whose first quarter of enrollment is Summer Quarter will be billed for that period’s premium on their Summer bill."
Do any academic programs cover the cost of U-SHIP?,"Some PhD programs will cover the cost of U-SHIP for certain students. The insurance premium will be posted on the quarterly student account, and the charges will be paid for by the academic department. If you are a PhD student and have questions, please contact your for more information."
What is a mid-year qualifying life event?,In certain special cases it may be necessary to change health insurance coverage during the middle of the plan year (“mid-year change”). Specific circumstances that may qualify for a change in insurance enrollment in the middle of the plan year include:
Does my insurance cover dental and/ or vision?,"No, U-SHIP does not include coverage for dental or vision; however, all students enrolled in U-SHIP are automatically enrolled in UnitedHealth Allies Discount Program, which provides discounts on healthcare-related items that may not be covered under your plan. Voluntary dental and vision plans are available to all students regardless of U-SHIP enrollment for an additional cost. Students may enroll during open enrollment, which occurs twice a year for vision and dental: at the beginning of the academic year and during Winter Quarter. Information about the voluntary (optional) dental and vision programs can be found on the"
Do I have to waive U-SHIP every year?,"Yes, waivers are valid for one academic year. If you submit a waiver in Autumn 2018 you will not need to submit another waiver until Autumn 2019. If you submit a waiver in Spring 2019, you will need to submit another waiver for Autumn 2019. All waivers expire August 31."
"If I waive health insurance in one quarter, can I enroll in coverage another quarter?","Yes, but only if you have a qualifying mid-year event. If you have waived coverage one quarter, but need to elect coverage in a proceeding quarter due to a mid-year qualifying life event, contact the Student Insurance Office at or 773-834-4543 (Option 2)."
I enrolled in coverage. How long do I have to wait until I can see the doctor?,"After you confirm enrollment, your coverage is effective retroactive to the first day of the quarter (September 1 for Autumn Quarter). However, after you enroll in coverage, please allow two business days for processing. Once your application is processed, you will be able to print out your insurance card online through your UnitedHealthcare MyAccount. If you have a healthcare emergency, or if you need to see a doctor more urgently than two days, your coverage will be effective immediately, but you may need to pay more money up front and be reimbursed. For questions, please contact the Student Insurance Office at or 773-834-4543 (Option 2)."
"If I enroll in U-SHIP, how much will I have to pay for healthcare?","Once you enroll in U-SHIP and pay the premium, you will be responsible for meeting the annual deductible on U-SHIP (i.e., the first $500 of your medical costs) before your insurance begins to cover additional medical costs. After your annual deductible has been met, you will be responsible for a percentage of the cost of obtaining medical care. More information about the costs associated with receiving care while covered by U-SHIP is available on"
Am I required to get a referral from UChicago Student Wellness before I seek treatment off campus?,"Yes, a referral is required before seeking care or treatment from a provider outside of UChicago Student Wellness. Once you are issued a referral from UChicago Student Wellness, it will be entered in UnitedHealthcare's referral system within 24 hours and valid for your lifetime. Without a referral, services you receive off-campus will be subject to a $50 deductible non-referral fee."
"Does this plan cover me when I am off campus, traveling, or studying abroad?","Yes, U-SHIP covers you during quarterly breaks, summer vacation, and even if you’re traveling or studying abroad. You’ll be covered for the period for which you are enrolled and premiums are paid. In addition to being covered for medical treatment and services, you will also be covered for Emergency Medical Evacuation, Repatriation of Remains, Security and Political Evacuation, Natural Disaster Evacuation, and 24-hour worldwide travel assistance services through UnitedHealthcare Global. All services must be arranged for in advance and provided by UnitedHealthcare Global. Any services not arranged by UnitedHealthcare Global will not be considered for payment. For more information, please review the"
1. How does therapy work?,"Therapy is interpersonal treatment for problems in living. It involves talking with a trained professional about conditions ranging from depression and anxiety to relationship conflicts and career frustrations. Therapy provides ways to express feelings, understand patterns of thinking, gain perspective on past events and current relationships, set goals, and clarify dreams for the future. Therapy can both alleviate pain and suffering and add meaning and richness to life. Therapists employ a range of techniques and methods, some suited to particular mental health issues and some that can be applied to clients dealing with a variety of issues. All therapists seek to increase their clients’ mental health and to act as a confidential and careful listener."
2. What is an LPC (licensed professional counselor)?,"Licensed professional counselors (or in some states, “licensed clinical professional counselors” or “licensed mental health counselors”) provide mental health and substance abuse care to millions of Americans. LPC’s are at least master’s level mental health service providers, trained to work with individuals, families, and groups in treating mental, behavioral, and emotional problems and disorders."
3. What is an LMFT (licensed marriage and family therapist)?,"Marriage and Family Therapists (MFTs) are mental health professionals trained in psychotherapy and family systems, and licensed to diagnose and treat mental and emotional disorders within the context of marriage, couples and family systems. MFT’s are a highly experienced group of practitioners, who average 13 years of clinical practice in the field of marriage and family therapy. They evaluate and treat mental and emotional disorders, other health and behavioral problems, and address a wide array of relationship issues within the context of the family system."
"4. What is an NCC (national certified counselor)? The National Board for Certified Counselors, Inc. and Affiliates (NBCC), an independent not-for-profit credentialing body for counselors, was incorporated in 1982 to establish and monitor a national certification system, to identify those counselors who have voluntarily sought and obtained certification, and to maintain a register of those counselors.","NBCC’s certification program recognizes counselors who have met predetermined standards in their training, experience, and performance on the National Counselor Examination for Licensure and Certification (NCE), the most portable credentialing examination in counseling. NBCC has approximately 42,000 certified counselors. These counselors live and work in the US and over 50 countries. The NBCC examinations are used by more than 48 states, the District of Columbia, and Guam to credential counselors on a state level. NBCC’s flagship credential is the National Certified Counselor (NCC)."
5. How is a psychiatrist different than a professional counselor?,"A psychiatrist is a medical doctor who can order medical tests and prescribes medication. It takes many years of education and training to become a psychiatrist. After earning a bachelor’s degree, he or she must graduate from medical school and go on to complete four years of residency training in the field of psychiatry. Most, but not all psychiatrists, will see a patient for medication evaluation and diagnosis but not do the “talk therapy” part of therapy or will do only a limited amount. They will continue to follow up with their patient to insure that prescribed medication is working properly and their patients are receiving the proper dosage."
"6. Is medication really necessary? Consultation with a psychiatrist is often an effective way of determining if medication is necessary. The decision as to whether to take medication such as an antidepressant or an antianxiety drug is a decision that is best made in dialogue between the client, doctor, and therapist (and parents if the client is a minor).","If the problem that brings someone into therapy has been chronic and/or persists even after therapy begins, then medication may be a necessary component of the total treatment plan. Once medication has been taken for awhile, it is also best to never discontinue medication without first consulting your psychiatrist."
7. How do I know if I need therapy?,"If you have been trying for some time to change your way of thinking or a behavior that is creating problems for you but simply cannot achieve any lasting results, then it may be time to seek help. If your life changes dramatically due to a painful loss such as the loss of a job or a significant relationship, and you realize you are unable to recover like you wish to, then it may be time to seek therapy."
8. How much does therapy usually cost?,"Most psychotherapy is paid for by the “session” — usually 45-50 minutes. The per-session cost to the client varies widely. It can be zero in a public agency setting, where the practitioner is paid a salary by the agency to counsel its clients."
What services does SCS provide?,"SCS offers a variety of services including individual counseling, group therapy, medication management, consultation to students, staff, and faculty, educational programming/outreach, as well as crisis intervention and referral services."
What kind of problems do you treat?,"SCS counselors work with students who experience difficult times personally (e.g., an academic struggle, relationship ending, social difficulties) as well as common mental health concerns such as:"
How do I know whether I should utilize SCS services?,"If you have questions about if counseling is right for you, a consultation with our professional staff may help you answer the question of whether you should consider counseling. To initiate services, please call our office at (540) 831-5226 to schedule your initial consultation.
If you have a specific question, please feel free to contact the Student Counseling Services at (540) 831-5226."
I think my friend should talk to someone at SCS. What can I do?,"It might be helpful for you to have a consultation with one of our counselors. Encourage them to reach out to our office at (540) 831-5226 to schedule an appointment. While you cannot counsel your friend or force them to go to counseling, there may be ways to talk with them about your concerns and share with them the resources you know about (i.e. counseling services or other community services). We can walk you through this conversation depending on the situation as well as provide you with support."
Who is eligible for services at SCS?,"Currently enrolled students are be eligible for services at SCS. In rare situations, staff may refer students whose concerns are beyond the scope of this office to effectively treat. Examples of possible concerns that may result in outside referrals include the following: students who have been psychiatrically hospitalized possibly due to a temporary detention order; students with severe drug abuse or dependence; and students who are non-compliant or create a hostile work environment. SCS staff will assist students in finding appropriate local referral sources when any of these situations occur. Students are always eligible for emergency assessments as needed."
How do I initiate services?,"If you are interested in starting services, please call our office at (540) 831-5226 to schedule your initial consultation.. You will meet with a clinician at that time for a 15-20 minute consultation where you and the clinician will talk about your concerns and decide what the best service is for you and will get you scheduled for your first appointment."
What if I am in crisis and need to talk with someone right away?,"If you are experiencing a life-threatening emergency, call the university Campus Police at (540) 831-5500 or 9-1-1. If you are experiencing a mental health emergency that is not life-threatening call (540) 831-5226 and SCS will work to meet with you as quickly as possible often within the same day. We are available in the office on Monday through Friday from 8 a.m-5 p.m. You can also utilize our community mental health hotlines that are available 24/7 - ACCESS at (540) 961-9400 or CONNECT at (800) 284-8898."
What can I expect from my first appointment?,"During your first appointment, you will be asked to complete the necessary paperwork. You will then meet in-person with one of our counselors for 15-20 minutes to discuss your concerns. The counselor will gather some information and relevant history in order to gain a better understanding of your concerns and determine which services will best meet your needs. This may involve individual counseling, group therapy, seeing a psychiatrist, or a referral to a community provider who can better meet your needs. The counselor will discuss this with you thoroughly. If individual counseling is deemed appropriate, you will be scheduled for an intake appointment."
What should students expect in counseling?,"Counseling is a type of learning about oneself, one's feelings, and one's relationships with others. As in any learning environment, students will benefit most if they participate actively, attend sessions on time and are open and honest with the counselor.
In turn, the counselor will listen to the student's concerns, assist him/her in setting and reaching appropriate goals and will respect his/her confidentiality. Our staff abides by the ethical principles of our pertinent licensing boards and students can expect to have services delivered in a professional, legal and ethical manner."
What if I don’t like my counselor or if I am not happy with the treatment?,"SCS policy is for the student to inform the counselor if possible about any concerns about the therapy process. SCS therapists are often able to make changes in the focus or style of therapy preferred if they are informed. If the student is unable to address this directly or if the changes made are not sufficient, then a consult can be arranged with the SCS Assistant Director to determine if a change in therapist or outside referral is needed. Please tell your therapist or an office associate if you would like to schedule a consult."
Does SCS prescribe psychiatric medication?,Yes; the psychiatrist (located in Student Health Services in Moffett Hall) can evaluate students for medications and prescribe them as needed during the fall and spring semesters. Students must first have an initial consultation appointment with a counselor and complete mental health screening questionnaires before a referral/intake appointment with the Psychiatrist can be made.
Can I get my ADHD (Attention Deficit Hyperactivity Disorder) medications from the psychiatrist?,"If a student has previously been diagnosed with ADHD and has received medications from a home provider, the student should continue to receive the ADHD medication from that provider for continuity of care.
If the student presents with a more complex case in which the student may need closer monitoring, the psychiatrist may prescribe medications in conjunction with a treatment plan with the home provider."
Does SCS have a limit on the number of sessions a student can be seen?,Counseling at SCS is based on a short-term model in order to help all students. There is a 6 session limit for traditional counseling (50 minute sessions) and a 12 session limit on brief counseling (30 minute sessions).
How much does it cost to see a professional at SCS?,Students are not charged when they receive services at our office. There is a $25 no-show/late-cancellation fee for appointments that are not attended or cancelled without 24-hours notice.
What is the SCS policy on confidentiality?,"SCS adheres to professional ethical standards and all state and federal laws regarding confidentiality. All information is confidential unless you sign a written release of information. There are some exceptions by law, (e.g., harm to yourself or someone else and ongoing child or elder abuse or court subpoena). In these cases, the pertinent laws, professional ethics and the best clinical practices will dictate our response to the information presented to our counselors."
"If a person has been victim of sexual assault or is a survivor of child sexual abuse, is SCS required to report the information to the university reporting mandate?",SCS staff are not Title IX mandated reporters and are therefore able to keep this information private and confidential.
"Will my parents, faculty, and/or others be informed that I am going to SCS?",No. SCS does not release information about student involvement without written permission from the student.
What if I am under 18? Can I receive services without parental consent?,"Yes. Unless you have signed a written release of information, we cannot speak to anyone about treatment received at SCS. Students under 18 may consent to mental health treatment and may be seen at SCS without parental notification. However, a minor's parents do have the legal right to request and receive mental health treatment records, unless the treating mental health professional determines that the release of said records would be reasonably likely to cause substantial harm to the minor. It is SCS practice to discourage parents from requesting such information so that a trusting working relationship can be established."
